          40          36
  0.700000000000000       0.800000000000000       0.900000000000000     
   1.00000000000000        1.10000000000000        1.20000000000000     
   1.30000000000000        1.40000000000000        1.60000000000000     
   1.80000000000000        2.00000000000000        2.20000000000000     
   2.40000000000000        2.60000000000000        2.80000000000000     
   3.00000000000000        3.30000000000000        3.60000000000000     
   3.90000000000000        4.20000000000000        4.50000000000000     
   4.80000000000000        5.10000000000000        5.40000000000000     
   5.70000000000000        6.10000000000000        6.50000000000000     
   6.90000000000000        7.30000000000000        7.70000000000000     
   8.10000000000000        8.50000000000000        8.90000000000000     
   9.30000000000000        9.70000000000000        10.1000000000000     
   10.5000000000000        10.9000000000000        11.3000000000000     
   11.7000000000000     
   1.00000000000000        1.10000000000000        1.20000000000000     
   1.30000000000000        1.40000000000000        1.50000000000000     
   1.60000000000000        1.70000000000000        1.90000000000000     
   2.10000000000000        2.30000000000000        2.50000000000000     
   2.70000000000000        2.90000000000000        3.10000000000000     
   3.30000000000000        3.50000000000000        3.70000000000000     
   4.00000000000000        4.30000000000000        4.60000000000000     
   4.90000000000000        5.20000000000000        5.50000000000000     
   5.90000000000000        6.30000000000000        6.70000000000000     
   7.10000000000000        7.50000000000000        7.90000000000000     
   8.30000000000000        8.70000000000000        9.10000000000000     
   9.50000000000000        9.90000000000000        10.3000000000000     
010101 -99.19526290 -98.90333849
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010404 -99.90626553 -99.60439360
  F,  0.529177000000E+00,  0.529177000000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010405 -99.94419552 -99.63878639
  F,  0.621067621713E+00,  0.521137612316E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010406 -99.96780985 -99.65961354
  F,  0.710166193385E+00,  0.497263721990E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010407 -99.98457638 -99.67458491
  F,  0.793765500000E+00,  0.458280725098E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010408 -99.99740601 -99.68648599
  F,  0.869325418931E+00,  0.405373100276E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010409 -100.00731795 -99.69603796
  F,  0.934550100276E+00,  0.340148418931E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010410 -100.01472413 -99.70337572
  F,  0.987457725098E+00,  0.264588500000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010411 -100.01986053 -99.70854994
  F,  0.102644072199E+01,  0.180989193385E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010412 -100.02288292 -99.71161916
  F,  0.105031461232E+01,  0.918906217133E-01,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010413 -100.02388259 -99.71263529
  F,  0.105835400000E+01,  0.648033516497E-16,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010414 -99.42447664 -99.13349745
  F,  0.260599371704E+00,  0.455954334235E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010415 -99.46079848 -99.16951994
  F,  0.268597777735E+00,  0.460572216110E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.529177000000E+00,  0.000000000000E+00,  0.000000000000E+00
010501 -99.48935911 -99.19873448
  F,  0.291047350000E+00,  0.441949926334E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010502 -99.75412192 -99.46014867
  F,  0.367895268386E+00,  0.483887281115E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010503 -99.88813397 -99.59040907
  F,  0.450605802106E+00,  0.512580693218E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010504 -99.95738161 -99.65575005
  F,  0.536915172774E+00,  0.527244827048E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010505 -99.99544198 -99.69016734
  F,  0.624461102229E+00,  0.527478326845E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010506 -100.01921286 -99.71109092
  F,  0.710847467826E+00,  0.513274801745E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010507 -100.03637985 -99.72649043
  F,  0.793709884058E+00,  0.485023000697E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010508 -100.04986938 -99.73915400
  F,  0.870780415533E+00,  0.443496172448E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010509 -100.06063910 -99.74970962
  F,  0.939949650120E+00,  0.389830901807E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010510 -100.06905043 -99.75822298
  F,  0.999324433330E+00,  0.325496001442E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010511 -100.07533559 -99.76472218
  F,  0.104727968375E+01,  0.252252310634E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010512 -100.07968284 -99.76927598
  F,  0.108250287136E+01,  0.172104501299E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010513 -100.08223450 -99.77196631
  F,  0.110402994130E+01,  0.872462103315E-01,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010514 -100.08307707 -99.77285548
  F,  0.111127170000E+01,  0.648033516497E-16,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010515 -99.46970002 -99.17923619
  F,  0.287201740471E+00,  0.439393263204E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010516 -99.50831287 -99.21752561
  F,  0.294915123912E+00,  0.444472933267E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.582094700000E+00,  0.000000000000E+00,  0.000000000000E+00
010601 -99.52648691 -99.23643701
  F,  0.317506200000E+00,  0.423341600000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010602 -99.80632811 -99.51261729
  F,  0.393860750087E+00,  0.471035220629E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010603 -99.94160795 -99.64375976
  F,  0.477194814383E+00,  0.505095938411E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010604 -100.00830311 -99.70616129
  F,  0.565096502750E+00,  0.524537953480E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010605 -100.04395632 -99.73794778
  F,  0.655021726924E+00,  0.528798566720E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010606 -100.06654106 -99.75778375
  F,  0.744367832598E+00,  0.517754465640E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010607 -100.08342792 -99.77325715
  F,  0.830548926563E+00,  0.491725293338E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010608 -100.09696804 -99.78638489
  F,  0.911070718733E+00,  0.451464397253E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010609 -100.10780135 -99.79736159
  F,  0.983602712954E+00,  0.398137025462E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.635012400000E+00,  0.000000000000E+00,  0.000000000000E+00
010610 -100.11620658 -99.80614487
  F,  0.104604565722E+01,  0.333286601571E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
