021206 -100.42569639 -100.11296035
   F,  0.790026139176E+00,  0.445910410304E+00,  0.000000000000E+00
   H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
   H,  0.116418940000E+01,  0.000000000000E+00,  0.000000000000E+00
021208 -100.46578748 -100.14836532
  F,  0.965101287277E+00,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.116418940000E+01,  0.000000000000E+00,  0.000000000000E+00
021210 -100.49415921 -100.17898906
  F,  0.116418940000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.116418940000E+01,  0.000000000000E+00,  0.000000000000E+00
021213 -100.51678549 -100.20610612
  F,  0.145523675000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.116418940000E+01,  0.000000000000E+00,  0.000000000000E+00
021216 -100.52580656 -100.21749470
  F,  0.166829819761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.116418940000E+01,  0.000000000000E+00,  0.000000000000E+00
021402 -100.36174678 -100.05282725
  F,  0.802608826453E+00,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021404 -100.42386709 -100.11162218
  F,  0.871751402392E+00,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021406 -100.47070917 -100.15482505
  F,  0.100169693918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021408 -100.50311457 -100.18870049
  F,  0.117677208728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021410 -100.52296001 -100.21185622
  F,  0.137586020000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021413 -100.53711979 -100.22970697
  F,  0.166690755000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021416 -100.54256928 -100.23675774
  F,  0.187996899761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.137586020000E+01,  0.000000000000E+00,  0.000000000000E+00
021602 -100.43599737 -100.12185408
  F,  0.101427962645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021604 -100.46972149 -100.15533971
  F,  0.108342220239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021606 -100.50371940 -100.19042509
  F,  0.121336773918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021608 -100.52627902 -100.21572608
  F,  0.138844288728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021610 -100.53881987 -100.23106131
  F,  0.158753100000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021613 -100.54739134 -100.24216491
  F,  0.187857835000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021616 -100.55059432 -100.24636921
  F,  0.209163979761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.158753100000E+01,  0.000000000000E+00,  0.000000000000E+00
021802 -100.50460824 -100.19422042
  F,  0.133178582645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
021804 -100.51880129 -100.20913348
  F,  0.140092840239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
021806 -100.53422792 -100.22614334
  F,  0.153087393918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
021808 -100.54454120 -100.23839352
  F,  0.170594908728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
021810 -100.55021128 -100.24560713
  F,  0.190503720000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
021813 -100.55397652 -100.25062863
  F,  0.219608455000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
021816 -100.55532298 -100.25245918
  F,  0.240914599761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.190503720000E+01,  0.000000000000E+00,  0.000000000000E+00
022002 -100.53717049 -100.23102492
  F,  0.164929202645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022004 -100.54227488 -100.23659429
  F,  0.171843460239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022006 -100.54819004 -100.24342108
  F,  0.184838013918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022008 -100.55233668 -100.24856213
  F,  0.202345528728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022010 -100.55464275 -100.25161848
  F,  0.222254340000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022013 -100.55613621 -100.25372351
  F,  0.251359075000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022016 -100.55664937 -100.25448121
  F,  0.272665219761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.222254340000E+01,  0.000000000000E+00,  0.000000000000E+00
022202 -100.55012697 -100.24630297
  F,  0.196679822645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022204 -100.55182299 -100.24825599
  F,  0.203594080239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022206 -100.55389076 -100.25078812
  F,  0.216588633918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022208 -100.55539362 -100.25277584
  F,  0.234096148728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022210 -100.55623130 -100.25397887
  F,  0.254004960000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022213 -100.55675500 -100.25481279
  F,  0.283109695000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022216 -100.55692793 -100.25511647
  F,  0.304415839761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.254004960000E+01,  0.000000000000E+00,  0.000000000000E+00
022402 -100.55481603 -100.25214919
  F,  0.228430442645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022404 -100.55533136 -100.25280381
  F,  0.235344700239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022406 -100.55598335 -100.25369213
  F,  0.248339253918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022408 -100.55646617 -100.25441561
  F,  0.265846768728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022410 -100.55672836 -100.25486305
  F,  0.285755580000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022413 -100.55688240 -100.25518036
  F,  0.314860315000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022416 -100.55693051 -100.25530098
  F,  0.336166459761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.285755580000E+01,  0.000000000000E+00,  0.000000000000E+00
022602 -100.55646292 -100.25444666
  F,  0.265472832645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022604 -100.55656959 -100.25462032
  F,  0.272387090239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022606 -100.55670771 -100.25486654
  F,  0.285381643918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022608 -100.55680489 -100.25507480
  F,  0.302889158728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022610 -100.55684970 -100.25520786
  F,  0.322797970000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022613 -100.55686958 -100.25530782
  F,  0.351902705000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022616 -100.55687449 -100.25534974
  F,  0.373208849761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.322797970000E+01,  0.000000000000E+00,  0.000000000000E+00
022802 -100.55683473 -100.25514948
  F,  0.307806992645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
022804 -100.55684253 -100.25518463
  F,  0.314721250239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
022806 -100.55684847 -100.25523661
  F,  0.327715803918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
022808 -100.55684565 -100.25528237
  F,  0.345223318728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
022810 -100.55683726 -100.25531326
  F,  0.365132130000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
022813 -100.55682703 -100.25533978
  F,  0.394236865000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
022816 -100.55682318 -100.25535357
  F,  0.415543009761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.365132130000E+01,  0.000000000000E+00,  0.000000000000E+00
023002 -100.55684849 -100.25530661
  F,  0.350141152645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023004 -100.55684375 -100.25531276
  F,  0.357055410239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023006 -100.55683251 -100.25532192
  F,  0.370049963918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023008 -100.55681887 -100.25533017
  F,  0.387557478728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023010 -100.55680733 -100.25533651
  F,  0.407466290000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023013 -100.55679744 -100.25534407
  F,  0.436571025000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023016 -100.55679386 -100.25534935
  F,  0.457877169761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.407466290000E+01,  0.000000000000E+00,  0.000000000000E+00
023202 -100.55681622 -100.25533809
  F,  0.392475312645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023204 -100.55681206 -100.25533865
  F,  0.399389570239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023206 -100.55680350 -100.25533929
  F,  0.412384123918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023208 -100.55679419 -100.25533995
  F,  0.429891638728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023210 -100.55678684 -100.25534101
  F,  0.449800450000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023213 -100.55678061 -100.25534348
  F,  0.478905185000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023216 -100.55677829 -100.25534584
  F,  0.500211329761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.449800450000E+01,  0.000000000000E+00,  0.000000000000E+00
023402 -100.55679190 -100.25534298
  F,  0.434809472645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023404 -100.55678922 -100.25534263
  F,  0.441723730239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023406 -100.55678441 -100.25534204
  F,  0.454718283918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023408 -100.55677923 -100.25534155
  F,  0.472225798728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023410 -100.55677500 -100.25534152
  F,  0.492134610000E+01,  0.582094700000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023413 -100.55677136 -100.25534247
  F,  0.521239345000E+01,  0.504108797608E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023416 -100.55677010 -100.25534374
  F,  0.542545489761E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.492134610000E+01,  0.000000000000E+00,  0.000000000000E+00
023602 -100.55677782 -100.25534298
  F,  0.477143632645E+01,  0.101079683885E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.534468770000E+01,  0.000000000000E+00,  0.000000000000E+00
023604 -100.55677628 -100.25534264
  F,  0.484057890239E+01,  0.291047350000E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.534468770000E+01,  0.000000000000E+00,  0.000000000000E+00
023606 -100.55677365 -100.25534206
  F,  0.497052443918E+01,  0.445910410304E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.534468770000E+01,  0.000000000000E+00,  0.000000000000E+00
023608 -100.55677073 -100.25534150
  F,  0.514559958728E+01,  0.546990094189E+00,  0.000000000000E+00
  H,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
  H,  0.534468770000E+01,  0.000000000000E+00,  0.000000000000E+00
023610 -100.55676828 -100.25534129
  F,  0.534468770000E+01,  0.582094700000E+00,  0.000000000000E+00
